analysis_id,coassignment_robustness_score,coassignment_robustness_ci_low,coassignment_robustness_ci_high,coassignment_entropy,coassignment_certainty,n_valid_pipeline_assignments,n_valid_pipelines_total,assignment_coverage,n_consensus_neighbors,mean_posterior_uncertainty,median_posterior_uncertainty,n_probabilistic_runs,robustness_quartile
382efa06f70b,0.6716460091557359,0.6150340481921411,0.724738329857649,0.8130012189350065,0.18699878106499346,116,116,1.0,904,0.19212612406446478,0.12602570154423964,60,Q2
389890afe30b,0.7226219069590951,0.6800918005247248,0.7663418947769706,0.7168272260970797,0.2831727739029203,116,116,1.0,929,0.1826452584764772,0.125,60,Q3
38ccebd70ed0,0.5316261316249304,0.5020470944717695,0.5594623527897001,0.925219370057875,0.07478062994212498,92,116,0.7931034482758621,930,0.20050633954655026,0.1303725654977576,48,Q1_low
38cee92b065f,0.7159474223879508,0.6742602673051599,0.7648963831121098,0.7537495695441359,0.24625043045586414,116,116,1.0,917,0.1905557892007333,0.12602570154423964,60,Q2
392dad1f301e,0.5534462824323801,0.5293667074423835,0.5766523251553308,0.8994903892950048,0.1005096107049952,116,116,1.0,897,0.19543444088360132,0.12926277969986766,60,Q1_low
3936a2d0b4dc,0.7817884329615022,0.7546380116889192,0.8099720377324059,0.5925730572806767,0.40742694271932334,92,116,0.7931034482758621,948,0.1724914134735652,0.12602570154423964,48,Q4_high
394682cbb820,0.7492404088101721,0.7125770979150275,0.7814954131344455,0.682143335324375,0.317856664675625,116,116,1.0,924,0.20760071341688568,0.1331605294190138,60,Q3
3953f31006f7,0.7592330452454171,0.7228113381522706,0.7901828187488036,0.6564824143684982,0.3435175856315018,92,116,0.7931034482758621,983,0.16972519959737417,0.12602570154423964,48,Q3
39663573c347,0.7596114313885901,0.725985202219869,0.7914523852942852,0.650838419902072,0.34916158009792797,116,116,1.0,946,0.1795067251928694,0.1119005599370183,60,Q3
397213358827,0.7555004610380641,0.7142471695219095,0.7983586435592205,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
3a2768d8fbe3,0.7744311437073028,0.7534709212375199,0.7975663165547388,0.5923667533359186,0.4076332466640814,116,116,1.0,959,0.17339925683925392,0.0858086035386824,60,Q4_high
3b1fc460c2b7,0.5603126904048092,0.5167329576034091,0.6089406044130568,0.8569596841021314,0.1430403158978686,116,116,1.0,450,0.2044951099458432,0.1303725654977576,60,Q1_low
3b49fdc1c57e,0.6558273592987689,0.6002338295814216,0.7103494096496992,0.8345410870031073,0.16545891299689275,116,116,1.0,912,0.21507216596655734,0.1331605294190138,60,Q2
3b8ff0c4f402,0.7725963702433039,0.7478558259620143,0.7979123816593003,0.6020198373571368,0.3979801626428632,116,116,1.0,952,0.17565031386186666,0.0985172345629283,60,Q4_high
3be50ddfe672,0.546152184111462,0.507705604463621,0.5871110300434637,0.8571731345929254,0.14282686540707457,116,116,1.0,520,0.20290275022663998,0.12926277969986766,60,Q1_low
3c0084c2bc33,0.559785667668873,0.5018100021081539,0.6169750159183472,0.782489248295629,0.21751075170437095,116,116,1.0,404,0.1729407293830217,0.1231725399115782,60,Q1_low
3c0ca844ef5d,0.6395095915362358,0.5831350693033047,0.7008830725763323,0.8468023575843637,0.15319764241563627,116,116,1.0,905,0.1823392056782772,0.12602570154423964,60,Q2
3c205a60d068,0.7748011950534085,0.7516972639090579,0.7971188616482122,0.5903346869334976,0.40966531306650245,116,116,1.0,957,0.17120491254123987,0.0744629813820971,60,Q4_high
3c264c30d42a,0.5692565996087041,0.5099340437356812,0.6296543072619919,0.9064044898463803,0.09359551015361967,116,116,1.0,887,0.17100837739587135,0.09358132652026929,60,Q1_low
3c2d67622f17,0.768397687880242,0.7386685854202003,0.7939039923251725,0.606989612622911,0.39301038737708904,116,116,1.0,949,0.17204660352112672,0.0777025274250942,60,Q4_high
3d3d454f51ab,0.520049649430696,0.4785249600235998,0.5601262760571514,0.894779536121482,0.10522046387851802,116,116,1.0,506,0.18888080697077209,0.12602570154423964,60,Q1_low
3d5dee6bd374,0.607332367627973,0.5454183608438026,0.6650542514280674,0.8696939924319423,0.13030600756805766,116,116,1.0,882,0.17282036327125758,0.09439099197898246,60,Q2
3d7ef3da9ecb,0.44730233401734126,0.4171134830375686,0.47556001059728786,0.9533122070164776,0.046687792983522436,116,116,1.0,586,0.19932437232270186,0.12804926974154765,60,Q1_low
3d7f611a2afe,0.5693248643481531,0.5203433125226362,0.6156123434156753,0.8406712122964195,0.1593287877035805,116,116,1.0,464,0.2103713124012581,0.12926277969986766,60,Q1_low
3d863afd983a,0.7831937230270134,0.7527361148914312,0.813161838230262,0.5873540019375638,0.4126459980624362,92,116,0.7931034482758621,945,0.1685083740252493,0.12602570154423964,48,Q4_high
3effcaa210cf,0.5937647028976805,0.516180188464223,0.666961729093086,0.8828073468365242,0.11719265316347582,92,116,0.7931034482758621,884,0.16945371234416343,0.12602570154423964,48,Q2
3f4acfe86aa1,0.7760717495773866,0.7507224506514966,0.7974141646821234,0.5898108883701689,0.41018911162983107,116,116,1.0,949,0.1731389641800855,0.090202363562213,60,Q4_high
3f4c9f2c4d00,0.7779460345550452,0.7538112427309854,0.8032807118399293,0.5821562501671691,0.4178437498328309,116,116,1.0,948,0.17214008981171336,0.08648170617570605,60,Q4_high
3f505524532b,0.7801110797252239,0.7568397104035681,0.8016445892006879,0.5727265380730729,0.42727346192692706,116,116,1.0,951,0.17224858917958757,0.07610604590272341,60,Q4_high
3f556ddf0ac3,0.7185222753373005,0.6783496268260343,0.7584925304102487,0.7191578961140623,0.28084210388593767,116,116,1.0,931,0.17781424917671662,0.125,60,Q2
3f5799c0ac5d,0.5744642627373177,0.5289462476196817,0.6236895624149135,0.8295322376847387,0.17046776231526128,116,116,1.0,434,0.18734645943649283,0.12602570154423964,60,Q1_low
3f8b39a0a392,0.6578645465371087,0.6188388500451574,0.6948461700127551,0.8861733777148798,0.1138266222851202,116,116,1.0,1177,0.21368132715510055,0.1298869935936654,60,Q2
40480270e732,0.6676219036040277,0.6108536248764099,0.7240925625438084,0.8369754629371914,0.16302453706280862,116,116,1.0,899,0.21527121875809732,0.13075619276219785,60,Q2
4051e0f5970a,0.7180627253849216,0.6701570184936723,0.7586779735100151,0.7198320076790504,0.2801679923209496,116,116,1.0,933,0.18940020243682984,0.125,60,Q2
405d821da3f4,0.5517908275334183,0.4995891009324664,0.6039126763006356,0.8503922205161127,0.14960777948388726,116,116,1.0,427,0.22828943577246516,0.1360776392555722,60,Q1_low
406a6bc15562,0.7180627253849216,0.6752962185470726,0.7615501604904529,0.7198320076790504,0.2801679923209496,116,116,1.0,933,0.1738649674583179,0.08728870926389755,60,Q2
406c54681c86,0.4171301149205029,0.37334642901118087,0.4653987086788076,0.9720201296382049,0.027979870361795056,116,116,1.0,725,0.20873445371885063,0.1298869935936654,60,Q1_low
40ace406bbd5,0.7275757698079626,0.6775979286610739,0.761429056873501,0.7018234847897441,0.2981765152102559,116,116,1.0,927,0.17086398649719595,0.0708621682555056,60,Q3
40bfc3690b70,0.4812879714626597,0.4449557437579097,0.5203247304935646,0.9374445249980158,0.06255547500198422,92,116,0.7931034482758621,573,0.2074942526503416,0.13075619276219785,48,Q1_low
410c5ac01a71,0.6831003025055628,0.6336243534264703,0.7293888062119379,0.810542418370705,0.18945758162929505,116,116,1.0,918,0.2035983849950492,0.12926277969986766,60,Q2
4112fdbe26dc,0.7060838963045578,0.6500057415966104,0.7531985160061356,0.7844111666225233,0.2155888333774767,92,116,0.7931034482758621,935,0.18922760764694468,0.12804926974154765,48,Q2
412d86362096,0.7495941235343837,0.7111362214021307,0.7829213072228578,0.685273003426864,0.31472699657313596,116,116,1.0,920,0.20467456676584475,0.1303725654977576,60,Q3
413ec78a56b2,0.5161793518658332,0.4852816588902682,0.5409472438733348,0.8883226848654341,0.11167731513456591,92,116,0.7931034482758621,619,0.19584405139274044,0.1303725654977576,48,Q1_low
415ed833d65f,0.5565808235337063,0.5069718042590549,0.6102149978931186,0.8369798987726798,0.16302010122732025,116,116,1.0,421,0.21266030205368985,0.1303725654977576,60,Q1_low
421490b75587,0.7744311437073028,0.7493749197226824,0.7977551215204346,0.5923667533359186,0.4076332466640814,116,116,1.0,959,0.17116476934778593,0.07975474875753966,60,Q4_high
422ef22ae34b,0.5879151862405199,0.5382771179348659,0.6409266636576932,0.8140046295211827,0.1859953704788173,92,116,0.7931034482758621,456,0.1940673030088721,0.12926277969986766,48,Q2
42335babf48b,0.7718864965421955,0.7439090095319406,0.7978617224043493,0.6074923530501317,0.3925076469498683,116,116,1.0,948,0.19012988886309168,0.125,60,Q4_high
4239d46569f8,0.5234795240944775,0.4849954389895057,0.5576988121227763,0.889426918705716,0.110573081294284,116,116,1.0,544,0.20221339920746637,0.12926277969986766,60,Q1_low
426b98137bcd,0.7296323082117538,0.6876383079408298,0.7695356634578433,0.6962826997753294,0.3037173002246706,116,116,1.0,929,0.17161107031977307,0.06991596578392464,60,Q3
42977a2e2aa2,0.7885099612545747,0.7625845374270014,0.8153001841287356,0.5785149833539601,0.4214850166460399,92,116,0.7931034482758621,944,0.16885993026493193,0.12602570154423964,48,Q4_high
429c5f41a29d,0.7854052679883132,0.7588067659057058,0.8131901451452619,0.5900261165494114,0.4099738834505886,92,116,0.7931034482758621,938,0.17349223821907986,0.12602570154423964,48,Q4_high
42adb05f4c19,0.7178430750850996,0.674001333741354,0.7592101668819059,0.722072002246369,0.277927997753631,116,116,1.0,933,0.19414441275912092,0.12804926974154765,60,Q2
42ed376b70cc,0.7801110797252239,0.7577115005005765,0.8009366343089712,0.5727265380730729,0.42727346192692706,116,116,1.0,951,0.17090962222574155,0.08021479682707285,60,Q4_high
430a1fe6cc1f,0.7801110797252239,0.7579116494036305,0.8018922728143509,0.5727265380730729,0.42727346192692706,116,116,1.0,951,0.17297709835504038,0.11613737387924425,60,Q4_high
431640b40bde,0.6999829256092639,0.6445780858046627,0.7552272729840604,0.7856192254564243,0.21438077454357574,92,116,0.7931034482758621,928,0.1755766918394722,0.12804926974154765,48,Q2
435754b2a097,0.7711627906145133,0.7433497063036724,0.7974044822984444,0.595273229948004,0.404726770051996,116,116,1.0,954,0.17591657387094048,0.09194952123602815,60,Q4_high
435cfc776601,0.552079192188064,0.4978650778837151,0.5994363652126322,0.8378599747810154,0.16214002521898463,116,116,1.0,418,0.21759450652206913,0.1298869935936654,60,Q1_low
43ace8759dbd,0.5166150818481203,0.4775645662623382,0.5572063965729221,0.8948108296781294,0.10518917032187058,116,116,1.0,516,0.2009860083696348,0.1298869935936654,60,Q1_low
43cd60313665,0.7555004610380641,0.7090612055805045,0.7948424835165392,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
43ce84ea28c2,0.7881167982364683,0.7621728839963676,0.8150578762384383,0.575071435817106,0.42492856418289404,92,116,0.7931034482758621,944,0.16897859690243014,0.12602570154423964,48,Q4_high
44b609a292c1,0.5603472438986004,0.5065643180992166,0.6093735810665825,0.7787643148539711,0.22123568514602887,116,116,1.0,405,0.18858769822674037,0.12579334412704785,60,Q1_low
45a9b1f46732,0.5714458376718026,0.5244165374309012,0.6168003491805428,0.8333574333766146,0.1666425666233854,116,116,1.0,467,0.17426859362682273,0.09871407354140316,60,Q1_low
45be29dd302f,0.6941419794512851,0.6428760097909387,0.7391078499013669,0.7863286077713856,0.21367139222861442,116,116,1.0,928,0.18716885233747516,0.125,60,Q2
45c7180b8a89,0.7555004610380641,0.7110748662652683,0.7978444284868915,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
45e40c413abf,0.7725141960044118,0.7441949976680982,0.8002556654298443,0.6140998430443989,0.3859001569556011,116,116,1.0,934,0.17323723555002815,0.0872306177757913,60,Q4_high
45ee47db0b36,0.7782578547220409,0.7573837672406172,0.8012428555329159,0.5807416417154836,0.4192583582845164,116,116,1.0,951,0.17441096557250943,0.1213912912655292,60,Q4_high
45f100216947,0.7411151877801757,0.7090913726247939,0.7716162811886513,0.6900054653342511,0.3099945346657489,116,116,1.0,981,0.1744365444704582,0.0937693207656764,60,Q3
4603192a4486,0.7241446173381922,0.6825587364306964,0.7621695269358664,0.7052893727686221,0.29471062723137786,116,116,1.0,934,0.19276436558969978,0.12804926974154765,60,Q3
46bae806fc34,0.5204513848331777,0.49429531693914314,0.5473258849784544,0.8783322046832249,0.12166779531677507,92,116,0.7931034482758621,622,0.18092039170769983,0.12926277969986766,48,Q1_low
46cd31f478d8,0.7801110797252239,0.7567097327038701,0.8027050776709417,0.5727265380730729,0.42727346192692706,116,116,1.0,951,0.17746456542964584,0.125,60,Q4_high
471abc5be5ba,0.7555004610380641,0.7116282328970435,0.799985007960254,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
47ad12713a94,0.5682963595934474,0.5094899567139768,0.6143776312767367,0.8461618759196042,0.15383812408039577,92,116,0.7931034482758621,464,0.20469271447629345,0.1303725654977576,48,Q1_low
47d4e5185aec,0.6571163744063356,0.614643257429565,0.7017801936445122,0.8907809477562363,0.10921905224376371,92,116,0.7931034482758621,1187,0.1763159558621121,0.12804926974154765,48,Q2
47dab789e252,0.6588294316481642,0.6198553106874723,0.6942812358060747,0.8828368016594277,0.11716319834057232,116,116,1.0,1169,0.1842432579921734,0.125,60,Q2
4849132fbf50,0.5286774846181767,0.5122649450892264,0.5439565565693404,0.8727038396756848,0.12729616032431523,116,116,1.0,711,0.19237485725103418,0.12926277969986766,60,Q1_low
4860a7c338da,0.7392122423064396,0.6967088257212869,0.7839275662079923,0.7076068643284964,0.2923931356715036,92,116,0.7931034482758621,936,0.17331116817683198,0.12602570154423964,48,Q3
489b54849c63,0.6777187596395353,0.6405470861741915,0.7175260417160831,0.8572670044251738,0.14273299557482622,116,116,1.0,1180,0.2046983823944031,0.1298869935936654,60,Q2
492a0f0f8c54,0.5723342640753712,0.5248778978314634,0.6200480095037142,0.8413633896625875,0.1586366103374125,116,116,1.0,448,0.22871227731716331,0.1360776392555722,60,Q1_low
495196c0b96c,0.5592600507711242,0.5116040843342045,0.6100879837876153,0.8584501999108882,0.14154980008911178,116,116,1.0,441,0.23732028771808647,0.13632467792329256,60,Q1_low
4951c31c3377,0.7012622921951636,0.6628894514228905,0.7356449701057622,0.7920963472637018,0.20790365273629818,116,116,1.0,1105,0.19958971837257106,0.12926277969986766,60,Q2
498e8ec8d6fe,0.7555004610380641,0.7130614087833279,0.7981699512452544,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
49a4e62c97fe,0.775074238993747,0.7512205437230126,0.7962207260959309,0.5908594063892308,0.40914059361076915,116,116,1.0,959,0.17190332793969726,0.10036362890584655,60,Q4_high
49ab5b7cc3c6,0.7555004610380641,0.7085816672641913,0.7963152918432628,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
49b273e130f7,0.7864696302009279,0.7534403549379423,0.8143998014708985,0.5828943737226915,0.4171056262773085,92,116,0.7931034482758621,943,0.16953383589500115,0.12602570154423964,48,Q4_high
49eea7f9fdb8,0.5309038303544565,0.48042449856356967,0.5833280784387096,0.8970400300831295,0.10295996991687051,92,116,0.7931034482758621,474,0.18168231188671458,0.12804926974154765,48,Q1_low
4a124e1ed9ca,0.53658682202853,0.4984902473128733,0.5790379589784526,0.8882740144866388,0.11172598551336121,116,116,1.0,505,0.21184418933929966,0.1303725654977576,60,Q1_low
4a3a6b2f3599,0.7555004610380641,0.7091829009502872,0.8024512918671461,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
4a42f241a965,0.5461984654763073,0.5133141217226843,0.5857306041452248,0.8519261131752387,0.1480738868247613,116,116,1.0,512,0.18655178421087631,0.125,60,Q1_low
4a542fbcb412,0.7744311437073028,0.7517054272807719,0.7992319549809641,0.5923667533359186,0.4076332466640814,116,116,1.0,959,0.18033475420315942,0.125,60,Q4_high
4a5c43f181e5,0.5749805086463999,0.5324896046721337,0.621808348058974,0.8267763739482703,0.1732236260517297,116,116,1.0,464,0.1851637212618435,0.125,60,Q1_low
4a9a8f6896ef,0.711853933745033,0.6642789244459325,0.757225532682488,0.7622249046062944,0.23777509539370556,116,116,1.0,925,0.21605974518816007,0.13075619276219785,60,Q2
4af4101a4ed2,0.5425847672960752,0.5048880837432193,0.5797500515002681,0.8598316601293335,0.14016833987066646,116,116,1.0,527,0.18567220737212214,0.12602570154423964,60,Q1_low
4b19af42cef6,0.5295581856134645,0.48609393228854864,0.5712402555596477,0.894630144867071,0.10536985513292896,116,116,1.0,479,0.20523900167498524,0.13075619276219785,60,Q1_low
4be9a9b75c86,0.7296323082117538,0.6889174635390027,0.7688804513084943,0.6962826997753294,0.3037173002246706,116,116,1.0,929,0.17276527092484614,0.0844065819015284,60,Q3
4c1d8b1f7199,0.57424174392044,0.529424411143188,0.62187181382476,0.8443312915453943,0.15566870845460568,116,116,1.0,448,0.2134501310672114,0.1303725654977576,60,Q1_low
4c849d376332,0.5751046857079538,0.5374799671187381,0.6212624447074263,0.8231120802757323,0.17688791972426765,116,116,1.0,470,0.18735174592417042,0.125,60,Q1_low
4c956ebb270a,0.7750614713699518,0.7415872358501343,0.8061423595115011,0.6114072505783231,0.3885927494216769,92,116,0.7931034482758621,947,0.16915190955020679,0.12602570154423964,48,Q4_high
4ca9c8b36369,0.5750726209437448,0.5322095884401724,0.6203299992030411,0.8237145721811259,0.17628542781887413,116,116,1.0,470,0.1801715476576307,0.125,60,Q1_low
4cbe4f0cd5a1,0.5629853719487673,0.5160856472202339,0.6166662874742548,0.7835624315237213,0.2164375684762787,116,116,1.0,405,0.17335145395102802,0.125,60,Q1_low
4cf9f2b22272,0.7746505908786766,0.7490283021817759,0.7987493076866691,0.5925610103611001,0.4074389896388999,116,116,1.0,955,0.19257880736351113,0.12804926974154765,60,Q4_high
4d025bade328,0.4682725071647466,0.4194311472577716,0.5169074809560908,0.8893677452949578,0.11063225470504223,116,116,1.0,431,0.17962099956149377,0.125,60,Q1_low
4d3ab6375af9,0.7555004610380641,0.7083025611443539,0.7973021752986923,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
4d5ca6810248,0.7881167982364683,0.7591242233103098,0.8165866882193534,0.575071435817106,0.42492856418289404,92,116,0.7931034482758621,944,0.17497192875946976,0.12602570154423964,48,Q4_high
4d7ce84e9401,0.7540017775918563,0.7248381088779903,0.7809442980597521,0.6511278268788662,0.34887217312113383,116,116,1.0,964,0.17519212330494266,0.125,60,Q3
4daaff78b1ee,0.6586376288470736,0.6192564386425894,0.6962045267733578,0.8785321297740526,0.1214678702259474,116,116,1.0,1165,0.1802571787763406,0.125,60,Q2
4daf4e9aeca8,0.6928989861512796,0.6374609093857166,0.7413903313292229,0.7754879486725305,0.22451205132746954,116,116,1.0,926,0.21731553962464922,0.1303725654977576,60,Q2
4dfc6ab6dda5,0.5836953665047924,0.5308318955509307,0.6335340930058451,0.8240550630287363,0.17594493697126368,92,116,0.7931034482758621,453,0.17949057874155525,0.12804926974154765,48,Q2
4e6c545cab48,0.48132758763696976,0.4473535428258258,0.5178161456748365,0.9380820612905538,0.061917938709446174,92,116,0.7931034482758621,600,0.22543606901176902,0.1369721420765514,48,Q1_low
4f8566c68bba,0.7908783190234073,0.7682808878530789,0.8140780623068442,0.563740207876135,0.436259792123865,92,116,0.7931034482758621,949,0.16895289912393296,0.12602570154423964,48,Q4_high
4f969eb75ed1,0.7801110797252239,0.759658799438069,0.8024199783738125,0.5727265380730729,0.42727346192692706,116,116,1.0,951,0.17186357246112652,0.0739637488719661,60,Q4_high
4fad09c49037,0.7801110797252239,0.7586494365216785,0.8002841507160454,0.5727265380730729,0.42727346192692706,116,116,1.0,951,0.17236919200057685,0.0906263955748004,60,Q4_high
4fb2bee931b5,0.47927654044525686,0.43932196851433036,0.5167373374378904,0.9353978516639014,0.06460214833609856,116,116,1.0,517,0.17105559587260594,0.09338258254034705,60,Q1_low
4fd5d6b84ab4,0.7739050729738967,0.7487948862279319,0.797441349106261,0.586250099351969,0.41374990064803097,116,116,1.0,950,0.17920285754537663,0.125,60,Q4_high
501b8492e03a,0.5698317238354277,0.5138434851588842,0.6170344749118958,0.8046731928731158,0.19532680712688422,116,116,1.0,414,0.2086905802152591,0.13075619276219785,60,Q1_low
502150e46893,0.6549427755484785,0.610356152718822,0.6928758216627237,0.8827015886969358,0.11729841130306418,116,116,1.0,1161,0.19415360700231196,0.12602570154423964,60,Q2
502fc2255295,0.7163760050055297,0.6727852977903427,0.7522749097470429,0.7577431577350123,0.24225684226498767,92,116,0.7931034482758621,1033,0.17442069375452662,0.12804926974154765,48,Q2
503f77772dc9,0.5806557458274821,0.5358975911238011,0.6265523423211083,0.8236744897489525,0.17632551025104748,116,116,1.0,443,0.19996814610441255,0.1303725654977576,60,Q2
50a4613e4876,0.7061766892850357,0.6635539834624915,0.7434972280174229,0.787245550358454,0.212754449641546,92,116,0.7931034482758621,1083,0.1730265317798143,0.12804926974154765,48,Q2
50b936b435a9,0.6067245170504837,0.5449264055948954,0.6631326413241838,0.9101395334812623,0.08986046651873769,116,116,1.0,901,0.20132049169613384,0.12926277969986766,60,Q2
50c4a263b909,0.7801110797252239,0.7569397373667736,0.8011186162484856,0.5727265380730729,0.42727346192692706,116,116,1.0,951,0.1999549045118131,0.12804926974154765,60,Q4_high
514370cf094b,0.7877750936226404,0.7603854002869854,0.8145641160567221,0.5760655253715071,0.4239344746284929,92,116,0.7931034482758621,940,0.1689048603431962,0.12602570154423964,48,Q4_high
516c3f68b4ea,0.7638629436426252,0.7331124084599482,0.7910530660110686,0.6200848999061744,0.37991510009382556,116,116,1.0,965,0.1720667037327326,0.0816100437118909,60,Q3
51bd1e2c64ac,0.558099514951026,0.510000788046676,0.6123662134574253,0.8331524966151661,0.1668475033848339,116,116,1.0,417,0.21532429069096007,0.1303725654977576,60,Q1_low
51c42b2ae938,0.742464438831386,0.6943340297073911,0.7872356614754186,0.7043958123438,0.2956041876562,92,116,0.7931034482758621,918,0.2114746958584938,0.1331605294190138,48,Q3
51cb174c4c2d,0.5779484006438979,0.5390469702285471,0.6212525303665176,0.8195950349163692,0.1804049650836308,116,116,1.0,468,0.18170877359137497,0.125,60,Q1_low
520635a7564c,0.726103757404451,0.6861577081498789,0.7619608619577065,0.7365485487189128,0.26345145128108716,92,116,0.7931034482758621,1039,0.18014879268599238,0.12804926974154765,48,Q3
5208ebcbfdaf,0.7601931251194681,0.7216335625334979,0.7952897472154988,0.662147456286551,0.33785254371344897,92,116,0.7931034482758621,954,0.182574177842441,0.12804926974154765,48,Q3
52541210555c,0.7742372357998902,0.746072898370312,0.8007566732156527,0.5989300096646588,0.4010699903353412,116,116,1.0,945,0.20708078068044009,0.1303725654977576,60,Q4_high
529df30f6ff3,0.7157378475842012,0.6701242992215677,0.761617176994689,0.7345848823126392,0.2654151176873608,116,116,1.0,925,0.21212221583807297,0.1303725654977576,60,Q2
52d49d445b7a,0.7745208989287247,0.7373856597642741,0.8093215747441077,0.6286383053256867,0.37136169467431335,92,116,0.7931034482758621,933,0.19911597225878386,0.1303725654977576,48,Q4_high
530b695102db,0.6698513606548678,0.6169374560971771,0.7171233918344695,0.8492741237786284,0.15072587622137157,92,116,0.7931034482758621,1041,0.2397527888669896,0.1398829391672975,48,Q2
5333c0ee2293,0.6743709215495507,0.625504458875347,0.7264127439481288,0.8159724215386019,0.18402757846139806,116,116,1.0,901,0.19689443752344793,0.12926277969986766,60,Q2
538d36019bf8,0.7801110797252239,0.7573102945268294,0.8034452924642564,0.5727265380730729,0.42727346192692706,116,116,1.0,951,0.18605705515218215,0.125,60,Q4_high
53c1985940c4,0.7313040273393547,0.6907310366801915,0.7691984788298657,0.7227560358677916,0.2772439641322084,116,116,1.0,931,0.22155127584012876,0.13075619276219785,60,Q3
53f53181b923,0.7141872795403524,0.6697432346431377,0.7565702374384466,0.7620073135417343,0.23799268645826566,116,116,1.0,922,0.1981427801903243,0.12926277969986766,60,Q2
542ba520d2d4,0.62683233315757,0.5620858924648522,0.692927280088061,0.8532693679956902,0.1467306320043098,116,116,1.0,884,0.17345570890978212,0.125,60,Q2
542d95c3420c,0.7208695893086154,0.6702770085198068,0.7656835318635368,0.7517633214422064,0.24823667855779363,92,116,0.7931034482758621,959,0.22951548284386833,0.13872849757459466,48,Q3
54ad2624ad8d,0.7098356927595274,0.6599923369025236,0.7547175497246077,0.7607683576807024,0.2392316423192976,116,116,1.0,925,0.2159548049119011,0.1303725654977576,60,Q2
54ca63b8d226,0.6500131312970648,0.6079450431542371,0.6868594148336133,0.8952881901748734,0.10471180982512662,116,116,1.0,1189,0.20852813757013453,0.12926277969986766,60,Q2
554ec9af79a3,0.5234723476479186,0.5011442443108575,0.5443365413766185,0.8978783185701207,0.10212168142987932,92,116,0.7931034482758621,822,0.18680793642010127,0.12926277969986766,48,Q1_low
556c009b3ad1,0.5730294738530948,0.5159439336585451,0.626499683101827,0.8402031958927924,0.15979680410720765,92,116,0.7931034482758621,461,0.1845749882871992,0.12926277969986766,48,Q1_low
556f3aab5379,0.5737370538833085,0.5218536348684928,0.6304707137299974,0.846977150797018,0.15302284920298204,92,116,0.7931034482758621,448,0.1919544746062646,0.1298869935936654,48,Q1_low
558eaef5a93e,0.5701368117550542,0.528874912730147,0.6175696304496355,0.8381747966645992,0.16182520333540085,116,116,1.0,466,0.19963207200825925,0.12804926974154765,60,Q1_low
55962ea5863f,0.6631147688956418,0.6119928697119761,0.7135009131403752,0.8517369559689228,0.14826304403107715,92,116,0.7931034482758621,1012,0.1964625225293686,0.1298869935936654,48,Q2
55aaf516ab86,0.5760948694020603,0.5283998104546147,0.6282170004463717,0.8025201216479735,0.19747987835202652,116,116,1.0,419,0.17163374482475244,0.0923680307517748,60,Q1_low
55c683136817,0.7779460345550452,0.7550906653568529,0.802394497788602,0.5821562501671691,0.4178437498328309,116,116,1.0,948,0.18852426952101092,0.125,60,Q4_high
55ed34c0229c,0.7825918685965998,0.7531246286680972,0.8086330996878776,0.589915504483385,0.41008449551661497,92,116,0.7931034482758621,952,0.16884255892419076,0.12602570154423964,48,Q4_high
5656509a0434,0.7652266053969743,0.7351239613485802,0.7936072075887001,0.6282725514267735,0.3717274485732265,116,116,1.0,946,0.19225707101256043,0.12804926974154765,60,Q4_high
567c41667649,0.7328895871098986,0.7029596731173047,0.7640189860631584,0.7029406030412192,0.2970593969587808,116,116,1.0,1026,0.18392238251683504,0.125,60,Q3
56cc12af0086,0.7492597829957602,0.706392229525468,0.7881318415066527,0.6794168194866596,0.32058318051334045,92,116,0.7931034482758621,975,0.18606445707914784,0.12926277969986766,48,Q3
5769e8c88621,0.5686107743540679,0.52337814547962,0.6145968180825631,0.8410871603843101,0.15891283961568992,116,116,1.0,468,0.21634058742713608,0.13075619276219785,60,Q1_low
57979b6c7892,0.7054355522092552,0.6611323240575582,0.7488901020434628,0.7505356460736143,0.24946435392638566,116,116,1.0,933,0.18323785989123687,0.125,60,Q2
5873a9630cd9,0.5387669961684496,0.5075244468017057,0.5726983897724929,0.85436846598821,0.14563153401178996,116,116,1.0,538,0.19827111099218825,0.12804926974154765,60,Q1_low
5873d429b5d1,0.4727117130416168,0.4441604491338719,0.49990434943950895,0.9489504019247132,0.05104959807528675,92,116,0.7931034482758621,638,0.1725278150110751,0.12602570154423964,48,Q1_low
